author_1,author_2,weight
UCCaYwkkbQGcvFoUmothVdQQ,UCr1emrogPKkKTs_WTtx71xg,1
UCCaYwkkbQGcvFoUmothVdQQ,UCrJn_rbo_ENAdeqneS-RmRw,1
UCCaYwkkbQGcvFoUmothVdQQ,UCsJJAvrVGupdmhOqgtDp8dg,1
UCCaYwkkbQGcvFoUmothVdQQ,UCsSXdJct-nsS8DsABoEsaYA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCCaYwkkbQGcvFoUmothVdQQ,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCCaYwkkbQGcvFoUmothVdQQ,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCCaYwkkbQGcvFoUmothVdQQ,UCueV9cTyTDwgQSec1x2dYgA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCujPF2nBgsTD62nWE3lcpIg,1
UCCaYwkkbQGcvFoUmothVdQQ,UCut6b9S98nv84cVX89PmKzA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCvApqeCbLod-wejtT4CcVuA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCCaYwkkbQGcvFoUmothVdQQ,UCwW2OFy95P7ZBkOPxWkpvYg,1
UCCaYwkkbQGcvFoUmothVdQQ,UCwha8rxULYMVtNwZWeSkE1A,1
UCCaYwkkbQGcvFoUmothVdQQ,UCxff05WuyvwELNITi7bj7UA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCySYJU5kUh7X8gVt9la2ISA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCCaYwkkbQGcvFoUmothVdQQ,UCz3gu01bmjNv0DpRq-K3XYg,1
UCCaYwkkbQGcvFoUmothVdQQ,UCzSfZlOVxBSs5ObD25ywxDQ,1
UCCaYwkkbQGcvFoUmothVdQQ,UCzoL2l5H5eVlorWGH8AZfAg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCDPWkUX3sNNaCx-m1dV4glA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCDQaQv0hr2SS_PO-CMEwVHg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCDUffaruH6dyUnUGwsTKpgg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCDftMWXQoJ6nONfY7GVOVjg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCDlr1VadSucIZgZ171pRBjQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCEgEQmRbtL5fwr9_DqAC--g,1
UCDIMztpVm7G27qBuiWuT6oQ,UCErZPJpHmLCsXs8ZWkAUupQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCFUuDARXdmmIrLppEqf-rFg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCFjudnPLoaSL1BaRuLahyHg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCFoIAE8k82D6AV-8gjjKaNg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCDIMztpVm7G27qBuiWuT6oQ,UCHTGCgY2l-DQJIvlA_cpa_Q,1
UCDIMztpVm7G27qBuiWuT6oQ,UCHhHUjaMAZ8SiXdCUCj9DkQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCL13XhnRzbGokEkCkEOb0-g,1
UCDIMztpVm7G27qBuiWuT6oQ,UCL1MT278vSaQ83ZDkVWn1gw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCLFdHr9BEbXHkoJopbEPLZw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCLggDc_a5HriXv7I1h02sOA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCNBnKqWf4d-rS4HwJRQljmQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCNkcuy42zEwddwEcOd_HpnA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCOLGv5Pf6BF2wFcwUzgcvHg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCOS8ViEkccrTZx2w2ccxotA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCOh6DaZC_x9HASnlRylEMfw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCQ_-LPP8JAbfkc-b1Q6NvWw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCQgYjVngJRfPHDLGB5X6ZjA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCQqetiwzzmRNTM5OWuXarGQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCQtICyzWmhC5woCtbNgaSmg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCQtSFINs1h6GHkpg9o5kMvg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCRelkU8JiZBytTzebJxaa-w,1
UCDIMztpVm7G27qBuiWuT6oQ,UCRlCV9zSn7avAWh-9_XFWqQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCSou6a2OuYGSvPjm5psquyA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCDIMztpVm7G27qBuiWuT6oQ,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCDIMztpVm7G27qBuiWuT6oQ,UCThW2XNsAaBKme5PUt7n-Zg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCTwSut16JyAg3mX6LVUNGqA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCTylKrsqkrBKIqubMu_5N0Q,1
UCDIMztpVm7G27qBuiWuT6oQ,UCUIIIPTVDVHAXqhC_5V6lPA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCV0iizTBoOfdAFX_thfI9BA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCWIZUtKJ636y-4TYrNvok0g,1
UCDIMztpVm7G27qBuiWuT6oQ,UCXSkL3ejZ8qWYyF_M7s_QKA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCXgr7vXlRrsaskPdo097kGA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCXr8_5WtGeipe4haOoQDgyQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCYwpX26TrCxq8TvbKGRYLXA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCZLG9qH0tUjNhEGFIUt0CYw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCcfdg8crmMJwEuLUsAhV7yg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCgvw7xIdGFupzpt1Y_BFkEA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCh5ESQvtzyHDhCA7XyekCFA,1
UCDIMztpVm7G27qBuiWuT6oQ,UChZknRmJkeGeQk0-mQuhDOg,1
UCDIMztpVm7G27qBuiWuT6oQ,UChep9kVb5gQmpodEEl10Xlg,1
UCDIMztpVm7G27qBuiWuT6oQ,UChgkn5Jt5tWKYMoEOuCjz3Q,1
UCDIMztpVm7G27qBuiWuT6oQ,UChs3tU2BcKOT0CezykvAsGw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCiMythXHsw7eQEMykCdmMUA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCipetjeiWj4CZB6EbyYziZg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCj-LL25XJnjxepPKCc3NGog,1
UCDIMztpVm7G27qBuiWuT6oQ,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCjmPuazZJzscrwvk0QR9RVw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCkd9W714-947dEE6ZOEBATA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCl0ekS9Tt0jJGtOEM18S63w,1
UCDIMztpVm7G27qBuiWuT6oQ,UCljDbleJul41G1TzOjOZAVA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCmjppp6ujz3SAnULvP3sZMw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCpIdtvoFHVLGASGB5ySqIEA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCpl8rF8uv_8uui-QRvuJaRA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCplrIQtaPj6au60_f2-mOYw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCr1emrogPKkKTs_WTtx71xg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCrJn_rbo_ENAdeqneS-RmRw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCsJJAvrVGupdmhOqgtDp8dg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCsSXdJct-nsS8DsABoEsaYA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCDIMztpVm7G27qBuiWuT6oQ,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCueV9cTyTDwgQSec1x2dYgA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCujPF2nBgsTD62nWE3lcpIg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCut6b9S98nv84cVX89PmKzA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCvApqeCbLod-wejtT4CcVuA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCwW2OFy95P7ZBkOPxWkpvYg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCwha8rxULYMVtNwZWeSkE1A,1
UCDIMztpVm7G27qBuiWuT6oQ,UCxff05WuyvwELNITi7bj7UA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCySYJU5kUh7X8gVt9la2ISA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCDIMztpVm7G27qBuiWuT6oQ,UCz3gu01bmjNv0DpRq-K3XYg,1
UCDIMztpVm7G27qBuiWuT6oQ,UCzSfZlOVxBSs5ObD25ywxDQ,1
UCDIMztpVm7G27qBuiWuT6oQ,UCzoL2l5H5eVlorWGH8AZfAg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCDQaQv0hr2SS_PO-CMEwVHg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCDUffaruH6dyUnUGwsTKpgg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCDftMWXQoJ6nONfY7GVOVjg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCDlr1VadSucIZgZ171pRBjQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCEgEQmRbtL5fwr9_DqAC--g,1
UCDPWkUX3sNNaCx-m1dV4glA,UCErZPJpHmLCsXs8ZWkAUupQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCFUuDARXdmmIrLppEqf-rFg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCFjudnPLoaSL1BaRuLahyHg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCFoIAE8k82D6AV-8gjjKaNg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCDPWkUX3sNNaCx-m1dV4glA,UCHTGCgY2l-DQJIvlA_cpa_Q,1
UCDPWkUX3sNNaCx-m1dV4glA,UCHhHUjaMAZ8SiXdCUCj9DkQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCL13XhnRzbGokEkCkEOb0-g,1
UCDPWkUX3sNNaCx-m1dV4glA,UCL1MT278vSaQ83ZDkVWn1gw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCLFdHr9BEbXHkoJopbEPLZw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCLggDc_a5HriXv7I1h02sOA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCNBnKqWf4d-rS4HwJRQljmQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCNkcuy42zEwddwEcOd_HpnA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCOLGv5Pf6BF2wFcwUzgcvHg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCOS8ViEkccrTZx2w2ccxotA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCOh6DaZC_x9HASnlRylEMfw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCQ_-LPP8JAbfkc-b1Q6NvWw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCQgYjVngJRfPHDLGB5X6ZjA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCQqetiwzzmRNTM5OWuXarGQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCQtICyzWmhC5woCtbNgaSmg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCQtSFINs1h6GHkpg9o5kMvg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCRelkU8JiZBytTzebJxaa-w,1
UCDPWkUX3sNNaCx-m1dV4glA,UCRlCV9zSn7avAWh-9_XFWqQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCSou6a2OuYGSvPjm5psquyA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCDPWkUX3sNNaCx-m1dV4glA,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCDPWkUX3sNNaCx-m1dV4glA,UCThW2XNsAaBKme5PUt7n-Zg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCTwSut16JyAg3mX6LVUNGqA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCTylKrsqkrBKIqubMu_5N0Q,1
UCDPWkUX3sNNaCx-m1dV4glA,UCUIIIPTVDVHAXqhC_5V6lPA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCV0iizTBoOfdAFX_thfI9BA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCWIZUtKJ636y-4TYrNvok0g,1
UCDPWkUX3sNNaCx-m1dV4glA,UCXSkL3ejZ8qWYyF_M7s_QKA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCXgr7vXlRrsaskPdo097kGA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCXr8_5WtGeipe4haOoQDgyQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCYwpX26TrCxq8TvbKGRYLXA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCZ51R_9Q9C0c8I3pAWhtmjQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCZLG9qH0tUjNhEGFIUt0CYw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCcfdg8crmMJwEuLUsAhV7yg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCgvw7xIdGFupzpt1Y_BFkEA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCh5ESQvtzyHDhCA7XyekCFA,1
UCDPWkUX3sNNaCx-m1dV4glA,UChZknRmJkeGeQk0-mQuhDOg,1
UCDPWkUX3sNNaCx-m1dV4glA,UChep9kVb5gQmpodEEl10Xlg,1
UCDPWkUX3sNNaCx-m1dV4glA,UChgkn5Jt5tWKYMoEOuCjz3Q,1
UCDPWkUX3sNNaCx-m1dV4glA,UChs3tU2BcKOT0CezykvAsGw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCiMythXHsw7eQEMykCdmMUA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCipetjeiWj4CZB6EbyYziZg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCj-LL25XJnjxepPKCc3NGog,1
UCDPWkUX3sNNaCx-m1dV4glA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCjmPuazZJzscrwvk0QR9RVw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCkd9W714-947dEE6ZOEBATA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCl0ekS9Tt0jJGtOEM18S63w,1
UCDPWkUX3sNNaCx-m1dV4glA,UCljDbleJul41G1TzOjOZAVA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCmjppp6ujz3SAnULvP3sZMw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCpIdtvoFHVLGASGB5ySqIEA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCplrIQtaPj6au60_f2-mOYw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCr1emrogPKkKTs_WTtx71xg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCsSXdJct-nsS8DsABoEsaYA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCDPWkUX3sNNaCx-m1dV4glA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCueV9cTyTDwgQSec1x2dYgA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCujPF2nBgsTD62nWE3lcpIg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCut6b9S98nv84cVX89PmKzA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCvApqeCbLod-wejtT4CcVuA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCwW2OFy95P7ZBkOPxWkpvYg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCwha8rxULYMVtNwZWeSkE1A,1
UCDPWkUX3sNNaCx-m1dV4glA,UCxff05WuyvwELNITi7bj7UA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCySYJU5kUh7X8gVt9la2ISA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCDPWkUX3sNNaCx-m1dV4glA,UCz3gu01bmjNv0DpRq-K3XYg,1
UCDPWkUX3sNNaCx-m1dV4glA,UCzSfZlOVxBSs5ObD25ywxDQ,1
UCDPWkUX3sNNaCx-m1dV4glA,UCzoL2l5H5eVlorWGH8AZfAg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCDUffaruH6dyUnUGwsTKpgg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCDftMWXQoJ6nONfY7GVOVjg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCDlr1VadSucIZgZ171pRBjQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCEgEQmRbtL5fwr9_DqAC--g,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCErZPJpHmLCsXs8ZWkAUupQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCFUuDARXdmmIrLppEqf-rFg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCFjudnPLoaSL1BaRuLahyHg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCFoIAE8k82D6AV-8gjjKaNg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCHTGCgY2l-DQJIvlA_cpa_Q,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCHhHUjaMAZ8SiXdCUCj9DkQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCL13XhnRzbGokEkCkEOb0-g,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCL1MT278vSaQ83ZDkVWn1gw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCLFdHr9BEbXHkoJopbEPLZw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCLggDc_a5HriXv7I1h02sOA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCNBnKqWf4d-rS4HwJRQljmQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCNkcuy42zEwddwEcOd_HpnA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCOLGv5Pf6BF2wFcwUzgcvHg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCOS8ViEkccrTZx2w2ccxotA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCOh6DaZC_x9HASnlRylEMfw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCQ_-LPP8JAbfkc-b1Q6NvWw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCQgYjVngJRfPHDLGB5X6ZjA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCQqetiwzzmRNTM5OWuXarGQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCQtICyzWmhC5woCtbNgaSmg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCQtSFINs1h6GHkpg9o5kMvg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCRelkU8JiZBytTzebJxaa-w,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCRlCV9zSn7avAWh-9_XFWqQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCSou6a2OuYGSvPjm5psquyA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCThW2XNsAaBKme5PUt7n-Zg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCTwSut16JyAg3mX6LVUNGqA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCTylKrsqkrBKIqubMu_5N0Q,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCUIIIPTVDVHAXqhC_5V6lPA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCV0iizTBoOfdAFX_thfI9BA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCWIZUtKJ636y-4TYrNvok0g,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCXSkL3ejZ8qWYyF_M7s_QKA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCXgr7vXlRrsaskPdo097kGA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCXr8_5WtGeipe4haOoQDgyQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCYwpX26TrCxq8TvbKGRYLXA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCZ51R_9Q9C0c8I3pAWhtmjQ,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCZLG9qH0tUjNhEGFIUt0CYw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCcfdg8crmMJwEuLUsAhV7yg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCgvw7xIdGFupzpt1Y_BFkEA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCh5ESQvtzyHDhCA7XyekCFA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UChZknRmJkeGeQk0-mQuhDOg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UChep9kVb5gQmpodEEl10Xlg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UChgkn5Jt5tWKYMoEOuCjz3Q,1
UCDQaQv0hr2SS_PO-CMEwVHg,UChs3tU2BcKOT0CezykvAsGw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCiMythXHsw7eQEMykCdmMUA,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCipetjeiWj4CZB6EbyYziZg,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCj-LL25XJnjxepPKCc3NGog,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCDQaQv0hr2SS_PO-CMEwVHg,UCjmPuazZJzscrwvk0QR9RVw,1
